"path_id"	"full_path_length.x"	"testable_path_length.x"	"drug_targeted_genes"	"proportion_drug_targeted"	"full_path_length.y"	"testable_path_length.y"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"484"	"Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX)"	78	78	11	0.141025641025641	78	78	72	0.923076923076923	0.333333333333333	169	248	8	0	0.00161150912631114	0.060694895270084
"485"	"Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A)"	78	78	11	0.141025641025641	78	78	72	0.923076923076923	0.333333333333333	169	248	8	0	0.00161150912631114	0.060694895270084
"486"	"Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B)"	78	78	11	0.141025641025641	78	78	72	0.923076923076923	0.333333333333333	169	248	8	0	0.00161150912631114	0.060694895270084
"487"	"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)"	78	78	11	0.141025641025641	78	78	72	0.923076923076923	0.333333333333333	169	248	8	0	0.00161150912631114	0.060694895270084
"488"	"Defective CYP4F22 causes Ichthyosis, congenital, autosomal recessive 5 (ARCI5)"	78	78	11	0.141025641025641	78	78	72	0.923076923076923	0.333333333333333	169	248	8	0	0.00161150912631114	0.060694895270084
"489"	"Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)"	78	78	11	0.141025641025641	78	78	72	0.923076923076923	0.333333333333333	169	248	8	0	0.00161150912631114	0.060694895270084
"490"	"Defective FMO3 causes Trimethylaminuria (TMAU)"	78	78	11	0.141025641025641	78	78	72	0.923076923076923	0.333333333333333	169	248	8	0	0.00161150912631114	0.060694895270084
"491"	"Defective MAOA causes Brunner syndrome (BRUNS)"	78	78	11	0.141025641025641	78	78	72	0.923076923076923	0.333333333333333	169	248	8	0	0.00161150912631114	0.060694895270084
"492"	"Defective TBXAS1 causes Ghosal hematodiaphyseal dysplasia (GHDD)"	78	78	11	0.141025641025641	78	78	72	0.923076923076923	0.333333333333333	169	248	8	0	0.00161150912631114	0.060694895270084
"493"	"Phase 1 - Functionalization of compounds"	78	78	11	0.141025641025641	78	78	72	0.923076923076923	0.333333333333333	169	248	8	0	0.00161150912631114	0.060694895270084
"688"	"Amine compound SLC transporters"	30	30	2	0.0666666666666667	30	30	29	0.966666666666667	0.181459566074951	92	110	10	0	0.00189688309756808	0.071033630452419
"805"	"Adherens junctions interactions"	30	30	1	0.0333333333333333	30	30	29	0.966666666666667	0.331360946745562	168	239	27	0	0.00189688309756808	0.071033630452419
"838"	"Elastic fibre formation"	41	41	1	0.024390243902439	41	41	39	0.951219512195122	0.287968441814596	146	195	20	0	0.00199933718498557	0.074656370226675
"287"	"Signaling by PDGF"	184	184	46	0.25	184	184	163	0.885869565217391	0.763313609467456	387	964	85	0	0.002205698838735	0.0821273802936273
"308"	"Semaphorin interactions"	67	67	15	0.223880597014925	67	67	62	0.925373134328358	0.463510848126233	235	399	21	0	0.00244794374385948	0.0908882290705169
"291"	"Signalling by NGF"	287	287	69	0.240418118466899	287	287	250	0.871080139372822	0.824457593688363	418	1305	85	0	0.00250436281155508	0.0927195707868677
"862"	"Amino acid and oligopeptide SLC transporters"	49	49	1	0.0204081632653061	49	49	46	0.938775510204082	0.185404339250493	94	129	7	0	0.00270399306690539	0.099827727193019
"667"	"Degradation of the extracellular matrix"	89	89	7	0.0786516853932584	89	89	81	0.910112359550562	0.469428007889546	238	428	23	0	0.00313959830984101	0.11558317107974
"56"	"CREB phosphorylation through the activation of Ras"	27	27	12	0.444444444444444	27	27	26	0.962962962962963	0.274161735700197	139	191	28	0	0.00355446053628894	0.130123085411138
"512"	"Cell-Cell communication"	130	130	17	0.130769230769231	130	130	116	0.892307692307692	0.694280078895464	352	825	85	0	0.00421237789897111	0.153777632595526
"66"	"Signaling by Leptin"	26	26	11	0.423076923076923	26	26	25	0.961538461538462	0.185404339250493	94	113	28	0	0.00438185644001898	0.156896823954041
"672"	"EGFR downregulation"	26	26	2	0.0769230769230769	26	26	25	0.961538461538462	0.136094674556213	69	82	13	0	0.00438185644001898	0.156896823954041
"674"	"Ligand-gated ion channel transport"	26	26	2	0.0769230769230769	26	26	25	0.961538461538462	0.181459566074951	92	123	12	0	0.00438185644001898	0.156896823954041
"303"	"NCAM signaling for neurite out-growth"	70	70	16	0.228571428571429	70	70	64	0.914285714285714	0.493096646942801	250	469	28	0	0.00516299610070692	0.183359261106625
"45"	"SHC-related events triggered by IGF1R"	25	25	12	0.48	25	25	24	0.96	0.193293885601578	98	111	28	0	0.00540168558878196	0.189773354286686
"431"	"Effects of PIP2 hydrolysis"	25	25	4	0.16	25	25	24	0.96	0.230769230769231	117	149	18	0	0.00540168558878196	0.189773354286686
"432"	"RORA activates circadian gene expression"	25	25	4	0.16	25	25	24	0.96	0.276134122287968	140	180	32	0	0.00540168558878196	0.189773354286686
"269"	"Signaling by EGFR in Cancer"	181	181	47	0.259668508287293	181	181	159	0.878453038674033	0.714003944773176	362	829	85	0	0.00567307555274199	0.197713430483528
"270"	"Signaling by EGFRvIII in Cancer"	181	181	47	0.259668508287293	181	181	159	0.878453038674033	0.714003944773176	362	829	85	0	0.00567307555274199	0.197713430483528
"271"	"Signaling by Ligand-Responsive EGFR Variants in Cancer"	181	181	47	0.259668508287293	181	181	159	0.878453038674033	0.714003944773176	362	829	85	0	0.00567307555274199	0.197713430483528
"538"	"Cell surface interactions at the vascular wall"	99	99	12	0.121212121212121	99	99	89	0.898989898989899	0.504930966469428	256	444	85	0	0.0057806978934174	0.200928388025719
"419"	"REV-ERBA represses gene expression"	24	24	4	0.166666666666667	24	24	23	0.958333333333333	0.266272189349112	135	173	32	0	0.00665866509056301	0.229613190753876
"779"	"Cytosolic tRNA aminoacylation"	24	24	1	0.0416666666666667	24	24	23	0.958333333333333	0.122287968441815	62	68	7	0	0.00665866509056301	0.229613190753876
"273"	"Signaling by EGFR"	179	179	46	0.256983240223464	179	179	157	0.877094972067039	0.712031558185404	361	823	85	0	0.0068380123159888	0.234559903780403
"274"	"Signaling by Overexpressed Wild-Type EGFR in Cancer"	179	179	46	0.256983240223464	179	179	157	0.877094972067039	0.712031558185404	361	823	85	0	0.0068380123159888	0.234559903780403
"372"	"PI Metabolism"	51	51	10	0.196078431372549	51	51	47	0.92156862745098	0.435897435897436	221	317	85	0	0.00806444430471132	0.275905244516596
"179"	"Endogenous sterols"	23	23	7	0.304347826086957	23	23	22	0.956521739130435	0.130177514792899	66	80	8	0	0.00820789436309188	0.280079844222719
"545"	"Non-integrin membrane-ECM interactions"	42	42	5	0.119047619047619	42	42	39	0.928571428571429	0.406311637080868	206	322	42	0	0.00884387344367787	0.300213806768002
"840"	"tRNA Aminoacylation"	42	42	1	0.0238095238095238	42	42	39	0.928571428571429	0.187376725838264	95	120	7	0	0.00884387344367787	0.300213806768002
"922"	"Diseases of glycosylation"	226	226	1	0.00442477876106195	226	226	196	0.867256637168142	0.652859960552268	331	670	26	0	0.00982908956374495	0.331933587080758
"14"	"SHC1 events in EGFR signaling"	22	22	12	0.545454545454545	22	22	21	0.954545454545455	0.193293885601578	98	108	28	0	0.0101172636009665	0.339037182513814
"39"	"SHC-mediated signalling"	22	22	11	0.5	22	22	21	0.954545454545455	0.177514792899408	90	98	28	0	0.0101172636009665	0.339037182513814
"769"	"Intrinsic Pathway"	22	22	1	0.0454545454545455	22	22	21	0.954545454545455	0.134122287968442	68	80	12	0	0.0101172636009665	0.339037182513814
"581"	"Hemostasis"	497	497	55	0.110663983903421	497	497	422	0.849094567404427	0.95069033530572	482	2378	257	0	0.0105147409451145	0.350846153636923
"49"	"SHC1 events in ERBB2 signaling"	32	32	15	0.46875	32	32	30	0.9375	0.266272189349112	135	173	28	0	0.0105501928485308	0.350846153636923
"610"	"Signal Transduction"	2062	2062	209	0.101357904946654	2062	2062	1708	0.828322017458778	0.990138067061144	502	7623	257	0	0.0109773389137268	0.359492031911012
"63"	"GPVI-mediated activation cascade"	49	49	21	0.428571428571429	49	49	45	0.918367346938776	0.384615384615385	195	259	85	0	0.0109773759477036	0.359492031911012
"340"	"FBXW7 Mutants and NOTCH1 in Cancer"	72	72	15	0.208333333333333	72	72	65	0.902777777777778	0.467455621301775	237	399	66	0	0.0110577419310527	0.359492031911012
"343"	"Signaling by NOTCH1"	72	72	15	0.208333333333333	72	72	65	0.902777777777778	0.467455621301775	237	399	66	0	0.0110577419310527	0.359492031911012
"344"	"Signaling by NOTCH1 HD Domain Mutants in Cancer"	72	72	15	0.208333333333333	72	72	65	0.902777777777778	0.467455621301775	237	399	66	0	0.0110577419310527	0.359492031911012
"345"	"Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"	72	72	15	0.208333333333333	72	72	65	0.902777777777778	0.467455621301775	237	399	66	0	0.0110577419310527	0.359492031911012
"346"	"Signaling by NOTCH1 PEST Domain Mutants in Cancer"	72	72	15	0.208333333333333	72	72	65	0.902777777777778	0.467455621301775	237	399	66	0	0.0110577419310527	0.359492031911012
"347"	"Signaling by NOTCH1 in Cancer"	72	72	15	0.208333333333333	72	72	65	0.902777777777778	0.467455621301775	237	399	66	0	0.0110577419310527	0.359492031911012
"348"	"Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant"	72	72	15	0.208333333333333	72	72	65	0.902777777777778	0.467455621301775	237	399	66	0	0.0110577419310527	0.359492031911012
"516"	"Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell"	140	140	18	0.128571428571429	140	140	123	0.878571428571429	0.631163708086785	320	711	28	0	0.0123100427711218	0.398223668272963
"11"	"GRB2 events in EGFR signaling"	21	21	12	0.571428571428571	21	21	20	0.952380952380952	0.191321499013807	97	106	28	0	0.0124704204734944	0.399456788264012
"21"	"SOS-mediated signalling"	21	21	11	0.523809523809524	21	21	20	0.952380952380952	0.159763313609467	81	91	28	0	0.0124704204734944	0.399456788264012
"46"	"Signal transduction by L1"	21	21	10	0.476190476190476	21	21	20	0.952380952380952	0.167652859960552	85	102	13	0	0.0124704204734944	0.399456788264012
"468"	"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)"	21	21	3	0.142857142857143	21	21	20	0.952380952380952	0.175542406311637	89	102	43	0	0.0124704204734944	0.399456788264012
"778"	"Sphingolipid metabolism"	71	71	3	0.0422535211267606	71	71	64	0.901408450704225	0.240631163708087	122	166	12	0	0.0125928524657311	0.402392316179207
"217"	"IGF1R signaling cascade"	92	92	26	0.282608695652174	92	92	82	0.891304347826087	0.485207100591716	246	389	85	0	0.0132550714969313	0.421491794753748
"219"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	92	92	26	0.282608695652174	92	92	82	0.891304347826087	0.485207100591716	246	389	85	0	0.0132550714969313	0.421491794753748
"88"	"VEGFA-VEGFR2 Pathway"	105	105	42	0.4	105	105	93	0.885714285714286	0.57396449704142	291	547	85	0	0.0144451048511889	0.454165221116729
"456"	"Circadian Clock"	55	55	8	0.145454545454545	55	55	50	0.909090909090909	0.341222879684418	173	257	32	0	0.0144604835590409	0.454165221116729
"72"	"Activation of NMDA receptor upon glutamate binding and postsynaptic events"	39	39	16	0.41025641025641	39	39	36	0.923076923076923	0.382642998027613	194	293	28	0	0.0144972891407766	0.454165221116729
"833"	"Formation of Fibrin Clot (Clotting Cascade)"	39	39	1	0.0256410256410256	39	39	36	0.923076923076923	0.214990138067061	109	156	15	0	0.0144972891407766	0.454165221116729
"834"	"Glycosphingolipid metabolism"	39	39	1	0.0256410256410256	39	39	36	0.923076923076923	0.140039447731755	71	90	6	0	0.0144972891407766	0.454165221116729
"232"	"Signaling by FGFR in disease"	177	177	49	0.27683615819209	177	177	154	0.870056497175141	0.70414201183432	357	841	85	0	0.0145258409274627	0.454165221116729
"42"	"Interleukin-2 signaling"	47	47	23	0.48936170212766	47	47	43	0.914893617021277	0.386587771203156	196	257	85	0	0.0148787338525163	0.462983545805136
"189"	"NOTCH1 Intracellular Domain Regulates Transcription"	47	47	14	0.297872340425532	47	47	43	0.914893617021277	0.422090729783037	214	324	66	0	0.0148787338525163	0.462983545805136
"50"	"GRB2 events in ERBB2 signaling"	30	30	14	0.466666666666667	30	30	28	0.933333333333333	0.260355029585799	132	159	28	0	0.0151498386349074	0.465873437131783
"367"	"Signaling by FGFR1 mutants"	30	30	6	0.2	30	30	28	0.933333333333333	0.305719921104536	155	183	85	0	0.0151498386349074	0.465873437131783
"409"	"Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity"	30	30	5	0.166666666666667	30	30	28	0.933333333333333	0.218934911242604	111	148	15	0	0.0151498386349074	0.465873437131783
"426"	"Trafficking of AMPA receptors"	30	30	5	0.166666666666667	30	30	28	0.933333333333333	0.218934911242604	111	148	15	0	0.0151498386349074	0.465873437131783
"810"	"Molecules associated with elastic fibres"	30	30	1	0.0333333333333333	30	30	28	0.933333333333333	0.207100591715976	105	129	20	0	0.0151498386349074	0.465873437131783
"451"	"Syndecan interactions"	20	20	3	0.15	20	20	19	0.95	0.11439842209073	58	70	10	0	0.0153704243277355	0.470442830069417
"196"	"Signaling by ERBB2"	163	163	48	0.294478527607362	163	163	142	0.871165644171779	0.694280078895464	352	784	85	0	0.0161607024207289	0.493475205015802
"737"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	97	97	5	0.0515463917525773	97	97	86	0.88659793814433	0.382642998027613	194	301	12	0	0.016424046912628	0.500347525715634
"542"	"p75 NTR receptor-mediated signalling"	83	83	10	0.120481927710843	83	83	74	0.891566265060241	0.449704142011834	228	390	32	0	0.0167462430852645	0.508976589462501
"378"	"Signaling by Hedgehog"	136	136	26	0.191176470588235	136	136	119	0.875	0.538461538461538	273	499	25	0	0.0180169181682448	0.546326299780136
"799"	"Interaction between L1 and Ankyrins"	29	29	1	0.0344827586206897	29	29	27	0.931034482758621	0.384615384615385	195	331	28	0	0.0181308761176726	0.548509199037669
"307"	"Signaling by Insulin receptor"	116	116	26	0.224137931034483	116	116	102	0.879310344827586	0.502958579881657	255	419	85	0	0.0185727504234307	0.560579482452969
"199"	"IRS-related events triggered by IGF1R"	89	89	26	0.292134831460674	89	89	79	0.887640449438202	0.473372781065089	240	377	85	0	0.0186462394304396	0.56150082520738
"336"	"Signaling by FGFR1 fusion mutants"	19	19	4	0.210526315789474	19	19	18	0.947368421052632	0.282051282051282	143	166	85	0	0.0189442470826947	0.567857978354561
"208"	"Downstream signal transduction"	161	161	46	0.285714285714286	161	161	140	0.869565217391304	0.719921104536489	365	793	85	0	0.0192262861121941	0.574993368247646
"508"	"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	37	37	5	0.135135135135135	37	37	34	0.918918918918919	0.29585798816568	150	204	32	0	0.0200476866171442	0.596827212149887
"238"	"Signaling by ERBB4"	154	154	42	0.272727272727273	154	154	134	0.87012987012987	0.629191321499014	319	648	85	0	0.0202995263159824	0.602951110280385
"644"	"Assembly of the primary cilium"	179	179	16	0.0893854748603352	179	179	155	0.865921787709497	0.619329388560158	314	710	28	0	0.0208315811298694	0.617351512877761
"64"	"SHC1 events in ERBB4 signaling"	28	28	12	0.428571428571429	28	28	26	0.928571428571429	0.218934911242604	111	133	28	0	0.0216782827236894	0.640990330947096
"396"	"Apoptotic execution  phase"	52	52	9	0.173076923076923	52	52	47	0.903846153846154	0.374753451676529	190	293	42	0	0.0220175381248489	0.649551967532707
"392"	"G2/M Transition"	114	114	20	0.175438596491228	114	114	100	0.87719298245614	0.514792899408284	261	481	32	0	0.0226432874058669	0.666508021688234
"36"	"Regulation of signaling by CBL"	18	18	9	0.5	18	18	17	0.944444444444444	0.2465483234714	125	143	85	0	0.0233483168270285	0.681124395835137
"314"	"Tie2 Signaling"	18	18	4	0.222222222222222	18	18	17	0.944444444444444	0.272189349112426	138	162	85	0	0.0233483168270285	0.681124395835137
"580"	"cGMP effects"	18	18	2	0.111111111111111	18	18	17	0.944444444444444	0.153846153846154	78	98	19	0	0.0233483168270285	0.681124395835137
"654"	"ABC-family proteins mediated transport"	36	36	3	0.0833333333333333	36	36	33	0.916666666666667	0.333333333333333	169	251	19	0	0.0235338782960772	0.681970883695733
"393"	"Regulation of PLK1 Activity at G2/M Transition"	80	80	14	0.175	80	80	71	0.8875	0.42603550295858	216	353	28	0	0.0236879966713655	0.684918300450443
"96"	"Signaling by VEGF"	113	113	44	0.389380530973451	113	113	99	0.876106194690266	0.591715976331361	300	584	85	0	0.0249669071912968	0.720303320264419
"59"	"Prolonged ERK activation events"	27	27	12	0.444444444444444	27	27	25	0.925925925925926	0.203155818540434	103	120	28	0	0.0258941499370011	0.743770816001988
"192"	"Integrin alphaIIb beta3 signaling"	27	27	8	0.296296296296296	27	27	25	0.925925925925926	0.222879684418146	113	139	19	0	0.0258941499370011	0.743770816001988
"53"	"Post NMDA receptor activation events"	35	35	16	0.457142857142857	35	35	32	0.914285714285714	0.345167652859961	175	248	28	0	0.0275920812480899	0.787350040202843
"353"	"Bile acid and bile salt metabolism"	35	35	7	0.2	35	35	32	0.914285714285714	0.195266272189349	99	132	10	0	0.0275920812480899	0.787350040202843
"218"	"Insulin receptor signalling cascade"	92	92	26	0.282608695652174	92	92	81	0.880434782608696	0.479289940828402	243	372	85	0	0.0280844080123694	0.799652796080262
"205"	"NGF signalling via TRKA from the plasma membrane"	206	206	59	0.286407766990291	206	206	177	0.859223300970874	0.733727810650888	372	920	85	0	0.0283379549037329	0.805118016139488
"9"	"RAF/MAP kinase cascade"	17	17	10	0.588235294117647	17	17	16	0.941176470588235	0.145956607495069	74	79	28	0	0.0287753454711872	0.814005693695316
"198"	"IRS-mediated signalling"	85	85	25	0.294117647058824	85	85	75	0.882352941176471	0.467455621301775	237	354	85	0	0.0289636615958049	0.817563219942694
"202"	"Signaling by FGFR"	162	162	47	0.290123456790123	162	162	140	0.864197530864197	0.684418145956608	347	774	85	0	0.0299204584029995	0.842750723830548
"195"	"Downstream signaling of activated FGFR"	149	149	44	0.295302013422819	149	149	129	0.865771812080537	0.684418145956608	347	745	85	0	0.0310826973509043	0.87172932293746
"758"	"Neurotransmitter Release Cycle"	42	42	2	0.0476190476190476	42	42	38	0.904761904761905	0.264299802761341	134	174	20	0	0.0311653337960992	0.872175281347859
"398"	"Mitotic G2-G2/M phases"	116	116	20	0.172413793103448	116	116	101	0.870689655172414	0.516765285996055	262	483	32	0	0.0346799857460773	0.968460537742473
"381"	"Polo-like kinase mediated events"	16	16	3	0.1875	16	16	15	0.9375	0.118343195266272	60	65	32	0	0.0354627376214744	0.979850886591015
"531"	"STING mediated induction of host immune responses"	16	16	2	0.125	16	16	15	0.9375	0.122287968441815	62	70	23	0	0.0354627376214744	0.979850886591015
"704"	"Cell-extracellular matrix interactions"	16	16	1	0.0625	16	16	15	0.9375	0.108481262327416	55	64	18	0	0.0354627376214744	0.979850886591015
"709"	"TRAF6 mediated induction of TAK1 complex"	16	16	1	0.0625	16	16	15	0.9375	0.0927021696252465	47	56	16	0	0.0354627376214744	0.979850886591015
"121"	"EPHB-mediated forward signaling"	41	41	15	0.365853658536585	41	41	37	0.902439024390244	0.331360946745562	168	226	28	0	0.0359894188665795	0.992305421496917
"43"	"Frs2-mediated activation"	25	25	12	0.48	25	25	23	0.92	0.185404339250493	94	108	28	0	0.0368261731333082	1
"44"	"SHC-related events"	25	25	12	0.48	25	25	23	0.92	0.183431952662722	93	102	28	0	0.0368261731333082	1
"666"	"Nitric oxide stimulates guanylate cyclase"	25	25	2	0.08	25	25	23	0.92	0.193293885601578	98	132	19	0	0.0368261731333082	1
"239"	"Synthesis of PIPs at the plasma membrane"	33	33	9	0.272727272727273	33	33	30	0.909090909090909	0.370808678500986	188	240	85	0	0.0377785159701638	1
"643"	"deactivation of the beta-catenin transactivating complex"	33	33	3	0.0909090909090909	33	33	30	0.909090909090909	0.26232741617357	133	168	53	0	0.0377785159701638	1
"520"	"Activation of gene expression by SREBF (SREBP)"	40	40	5	0.125	40	40	36	0.9	0.287968441814596	146	190	29	0	0.0415002460120255	1
"194"	"IRS-related events"	88	88	26	0.295454545454545	88	88	77	0.875	0.467455621301775	237	358	85	0	0.0423172860551271	1
"813"	"Cell death signalling via NRAGE, NRIF and NADE"	61	61	2	0.0327868852459016	61	61	54	0.885245901639344	0.378698224852071	192	291	32	0	0.0433750835751494	1
"473"	"Signaling by WNT in cancer"	212	212	30	0.141509433962264	212	212	181	0.85377358490566	0.666666666666667	338	738	53	0	0.0435809305056202	1
"262"	"CREB phosphorylation through the activation of CaMKII"	15	15	4	0.266666666666667	15	15	14	0.933333333333333	0.159763313609467	81	101	28	0	0.0437029465574676	1
"509"	"Depolymerisation of the Nuclear Lamina"	15	15	2	0.133333333333333	15	15	14	0.933333333333333	0.0788954635108481	40	42	8	0	0.0437029465574676	1
"696"	"Regulation of innate immune responses to cytosolic DNA"	15	15	1	0.0666666666666667	15	15	14	0.933333333333333	0.0690335305719921	35	43	10	0	0.0437029465574676	1
"423"	"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol"	24	24	4	0.166666666666667	24	24	22	0.916666666666667	0.124260355029586	63	77	8	0	0.0438401676312569	1
"48"	"CD28 co-stimulation"	32	32	15	0.46875	32	32	29	0.90625	0.307692307692308	156	191	85	0	0.0441119166768016	1
"143"	"Signaling by SCF-KIT"	144	144	49	0.340277777777778	144	144	124	0.861111111111111	0.627218934911243	318	619	85	0	0.0466325196955575	1
"919"	"Processing of Capped Intron-Containing Pre-mRNA"	144	144	1	0.00694444444444444	144	144	124	0.861111111111111	0.435897435897436	221	396	11	0	0.0466325196955575	1
"865"	"Potassium Channels"	99	99	2	0.0202020202020202	99	99	86	0.868686868686869	0.485207100591716	246	435	21	0	0.050951127580234	1
"22"	"ARMS-mediated activation"	23	23	12	0.521739130434783	23	23	21	0.91304347826087	0.179487179487179	91	104	28	0	0.0521233868342079	1
"127"	"Activation of Rac"	14	14	5	0.357142857142857	14	14	13	0.928571428571429	0.16370808678501	83	94	23	0	0.0538562277832439	1
"213"	"Signal attenuation"	14	14	4	0.285714285714286	14	14	13	0.928571428571429	0.0729783037475345	37	41	8	0	0.0538562277832439	1
"327"	"DCC mediated attractive signaling"	14	14	3	0.214285714285714	14	14	13	0.928571428571429	0.159763313609467	81	95	23	0	0.0538562277832439	1
"330"	"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	14	14	3	0.214285714285714	14	14	13	0.928571428571429	0.189349112426035	96	114	19	0	0.0538562277832439	1
"459"	"FGFR1 ligand binding and activation"	14	14	2	0.142857142857143	14	14	13	0.928571428571429	0.0394477317554241	20	21	4	0	0.0538562277832439	1
"67"	"Interleukin-3, 5 and GM-CSF signaling"	45	45	19	0.422222222222222	45	45	40	0.888888888888889	0.3767258382643	191	246	85	0	0.0560776429313871	1
"366"	"Signaling by FGFR mutants"	45	45	9	0.2	45	45	40	0.888888888888889	0.370808678500986	188	242	85	0	0.0560776429313871	1
"794"	"Cell junction organization"	85	85	3	0.0352941176470588	85	85	74	0.870588235294118	0.493096646942801	250	469	34	0	0.0568642861230059	1
"804"	"Activated NOTCH1 Transmits Signal to the Nucleus"	30	30	1	0.0333333333333333	30	30	27	0.9	0.242603550295858	123	150	66	0	0.0598654008763844	1
"15"	"Signalling to p38 via RIT and RIN"	22	22	12	0.545454545454545	22	22	20	0.909090909090909	0.16370808678501	83	94	28	0	0.0618867147965826	1
"768"	"Common Pathway"	22	22	1	0.0454545454545455	22	22	20	0.909090909090909	0.145956607495069	74	97	15	0	0.0618867147965826	1
"135"	"Nuclear Receptor transcription pathway"	51	51	18	0.352941176470588	51	51	45	0.882352941176471	0.199211045364892	101	142	11	0	0.0629268102302352	1
"289"	"Platelet Aggregation (Plug Formation)"	37	37	9	0.243243243243243	37	37	33	0.891891891891892	0.248520710059172	126	160	19	0	0.0630440506573184	1
"123"	"FRS2-mediated cascade"	44	44	16	0.363636363636364	44	44	39	0.886363636363636	0.242603550295858	123	141	28	0	0.0637094892098882	1
"221"	"DAP12 signaling"	164	164	46	0.280487804878049	164	164	140	0.853658536585366	0.70414201183432	357	787	85	0	0.0648580593097794	1
"299"	"NF-kB is activated and signals survival"	13	13	3	0.230769230769231	13	13	12	0.923076923076923	0.0611439842209073	31	33	9	0	0.0663663447513348	1
"443"	"IRF3-mediated induction of type I IFN"	13	13	2	0.153846153846154	13	13	12	0.923076923076923	0.108481262327416	55	63	23	0	0.0663663447513348	1
